,time,latitude,longitude,2m_temperature,diff
242275,2017-08-21 19:00:00,40.25,271.75,300.9166,-3.3796082
242276,2017-08-21 20:00:00,40.25,271.75,301.84906,-3.6972046
242277,2017-08-21 21:00:00,40.25,271.75,302.55487,-3.1186218
242279,2017-08-21 23:00:00,40.25,271.75,299.6653,-5.322296
242280,2017-08-22 00:00:00,40.25,271.75,298.22165,-2.7685852
242310,2017-08-23 06:00:00,40.25,271.75,290.11777,-2.6515503
242314,2017-08-23 10:00:00,40.25,271.75,286.38855,-2.8516235
242315,2017-08-23 11:00:00,40.25,271.75,286.1717,-2.5777588
242554,2017-09-02 10:00:00,40.25,271.75,281.44318,-2.575592
242578,2017-09-03 10:00:00,40.25,271.75,288.3241,-2.6052856
242614,2017-09-04 22:00:00,40.25,271.75,297.79642,-2.994629
242643,2017-09-06 03:00:00,40.25,271.75,287.077,-3.1397095
242665,2017-09-07 01:00:00,40.25,271.75,287.16202,-2.5693665
242667,2017-09-07 03:00:00,40.25,271.75,284.14407,-2.8263855
242674,2017-09-07 10:00:00,40.25,271.75,281.1588,-2.9713745
242675,2017-09-07 11:00:00,40.25,271.75,280.88098,-2.809204
242698,2017-09-08 10:00:00,40.25,271.75,282.51105,-2.6645203
242714,2017-09-09 02:00:00,40.25,271.75,290.78705,-3.4678345
242715,2017-09-09 03:00:00,40.25,271.75,288.79926,-2.5567627
242722,2017-09-09 10:00:00,40.25,271.75,284.47296,-2.5994568
242739,2017-09-10 03:00:00,40.25,271.75,288.01407,-2.8321228
242746,2017-09-10 10:00:00,40.25,271.75,281.35272,-3.6731262
242747,2017-09-10 11:00:00,40.25,271.75,281.16638,-3.4006348
242770,2017-09-11 10:00:00,40.25,271.75,281.43652,-3.5679016
242771,2017-09-11 11:00:00,40.25,271.75,281.43835,-3.0727234
242772,2017-09-11 12:00:00,40.25,271.75,281.55264,-2.5454712
242890,2017-09-16 10:00:00,40.25,271.75,289.9229,-2.758545
242891,2017-09-16 11:00:00,40.25,271.75,289.71152,-2.5066528
242925,2017-09-17 21:00:00,40.25,271.75,301.30984,-2.5577087
243082,2017-09-24 10:00:00,40.25,271.75,290.95468,-2.7504272
243083,2017-09-24 11:00:00,40.25,271.75,290.31836,-3.2333374
243106,2017-09-25 10:00:00,40.25,271.75,291.28992,-3.4683838
243107,2017-09-25 11:00:00,40.25,271.75,290.84564,-2.953247
243120,2017-09-26 00:00:00,40.25,271.75,300.6442,-2.5770874
243144,2017-09-27 00:00:00,40.25,271.75,301.07205,-2.631897
243178,2017-09-28 10:00:00,40.25,271.75,284.07324,-2.5193787
243192,2017-09-29 00:00:00,40.25,271.75,291.88406,-2.5969543
243195,2017-09-29 03:00:00,40.25,271.75,286.25586,-2.7199097
243202,2017-09-29 10:00:00,40.25,271.75,282.45688,-3.2783508
243203,2017-09-29 11:00:00,40.25,271.75,282.67612,-3.221466
243204,2017-09-29 12:00:00,40.25,271.75,283.53766,-2.6377869
243226,2017-09-30 10:00:00,40.25,271.75,281.5119,-3.4298706
243227,2017-09-30 11:00:00,40.25,271.75,281.32593,-3.1555786
243228,2017-09-30 12:00:00,40.25,271.75,281.28497,-2.8121338
243240,2017-10-01 00:00:00,40.25,271.75,290.61716,-2.7265625
243243,2017-10-01 03:00:00,40.25,271.75,285.83606,-2.8506775
243244,2017-10-01 04:00:00,40.25,271.75,285.2303,-2.8546753
243245,2017-10-01 05:00:00,40.25,271.75,284.8765,-2.6196594
243250,2017-10-01 10:00:00,40.25,271.75,281.31195,-3.6245728
243251,2017-10-01 11:00:00,40.25,271.75,281.1651,-3.3529358
243252,2017-10-01 12:00:00,40.25,271.75,281.10336,-3.015625
243264,2017-10-02 00:00:00,40.25,271.75,292.82162,-2.598999
243331,2017-10-04 19:00:00,40.25,271.75,295.5713,-2.9012756
243332,2017-10-04 20:00:00,40.25,271.75,295.49448,-3.1538086
243333,2017-10-04 21:00:00,40.25,271.75,295.5233,-3.0161438
243405,2017-10-07 21:00:00,40.25,271.75,295.29965,-4.568817
243406,2017-10-07 22:00:00,40.25,271.75,292.3994,-3.22052
243499,2017-10-11 19:00:00,40.25,271.75,287.76218,-2.671753
243500,2017-10-11 20:00:00,40.25,271.75,287.926,-2.7455444
243501,2017-10-11 21:00:00,40.25,271.75,288.00308,-2.7017212
243586,2017-10-15 10:00:00,40.25,271.75,291.58694,-2.506775
243588,2017-10-15 12:00:00,40.25,271.75,289.81613,-2.5284119
243606,2017-10-16 06:00:00,40.25,271.75,281.64493,-2.8901672
243610,2017-10-16 10:00:00,40.25,271.75,277.65045,-4.1188354
243611,2017-10-16 11:00:00,40.25,271.75,277.37665,-2.8978577
243612,2017-10-16 12:00:00,40.25,271.75,277.15427,-2.6949768
243658,2017-10-18 10:00:00,40.25,271.75,280.16528,-2.6037292
243706,2017-10-20 10:00:00,40.25,271.75,283.60104,-2.7714539
243764,2017-10-22 20:00:00,40.25,271.75,290.36627,-2.9451904
243765,2017-10-22 21:00:00,40.25,271.75,288.6632,-4.5007935
243766,2017-10-22 22:00:00,40.25,271.75,287.19846,-4.483795
243839,2017-10-25 23:00:00,40.25,271.75,280.6977,-3.5610352
244101,2017-11-05 21:00:00,40.25,271.75,287.58228,-4.3735046
244103,2017-11-05 23:00:00,40.25,271.75,285.72992,-2.753662
244348,2017-11-16 04:00:00,40.25,271.75,277.13873,-2.639679
244367,2017-11-16 23:00:00,40.25,271.75,274.52957,-3.136444
244409,2017-11-18 17:00:00,40.25,271.75,281.92825,-4.5957336
244486,2017-11-21 22:00:00,40.25,271.75,276.43097,-2.542633
244594,2017-11-26 10:00:00,40.25,271.75,270.67545,-2.9562073
244595,2017-11-26 11:00:00,40.25,271.75,270.5696,-2.5076904
244597,2017-11-26 13:00:00,40.25,271.75,268.87073,-2.9032593
244666,2017-11-29 10:00:00,40.25,271.75,274.4542,-4.337311
244667,2017-11-29 11:00:00,40.25,271.75,274.21667,-3.4550476
244668,2017-11-29 12:00:00,40.25,271.75,274.10153,-2.5635376
244683,2017-11-30 03:00:00,40.25,271.75,279.84274,-2.503662
244714,2017-12-01 10:00:00,40.25,271.75,269.36627,-3.259674
244716,2017-12-01 12:00:00,40.25,271.75,270.18814,-2.639923
244717,2017-12-01 13:00:00,40.25,271.75,269.38776,-3.0236206
244739,2017-12-02 11:00:00,40.25,271.75,274.94818,-2.7220154
244762,2017-12-03 10:00:00,40.25,271.75,270.7316,-3.1999207
244763,2017-12-03 11:00:00,40.25,271.75,271.58344,-2.5095825
244764,2017-12-03 12:00:00,40.25,271.75,271.7378,-2.5083313
244765,2017-12-03 13:00:00,40.25,271.75,271.03192,-2.757721
244810,2017-12-05 10:00:00,40.25,271.75,274.998,-2.8122559
244978,2017-12-12 10:00:00,40.25,271.75,269.41068,-2.7088013
245314,2017-12-26 10:00:00,40.25,271.75,257.3272,-2.5186768
245327,2017-12-26 23:00:00,40.25,271.75,257.7581,-2.7079468
245328,2017-12-27 00:00:00,40.25,271.75,257.41187,-2.4927979
245329,2017-12-27 01:00:00,40.25,271.75,257.0361,-2.518158
245330,2017-12-27 02:00:00,40.25,271.75,256.63132,-2.5710144
245331,2017-12-27 03:00:00,40.25,271.75,256.17307,-2.6533813
245332,2017-12-27 04:00:00,40.25,271.75,255.83244,-2.6270905
245333,2017-12-27 05:00:00,40.25,271.75,255.44751,-2.721527
245334,2017-12-27 06:00:00,40.25,271.75,255.00912,-2.8948364
245341,2017-12-27 13:00:00,40.25,271.75,252.44142,-2.5288544
245353,2017-12-28 01:00:00,40.25,271.75,256.45212,-3.1946106
245354,2017-12-28 02:00:00,40.25,271.75,255.39128,-3.5582123
245355,2017-12-28 03:00:00,40.25,271.75,255.29623,-3.1079712
245356,2017-12-28 04:00:00,40.25,271.75,254.97583,-3.34198
245357,2017-12-28 05:00:00,40.25,271.75,255.38821,-2.8565674
245358,2017-12-28 06:00:00,40.25,271.75,255.17665,-3.0681305
245712,2018-01-12 00:00:00,40.25,271.75,281.5408,-4.4246826
245713,2018-01-12 01:00:00,40.25,271.75,273.29065,-7.967804
245771,2018-01-14 11:00:00,40.25,271.75,255.44704,-2.746048
245801,2018-01-15 17:00:00,40.25,271.75,266.4333,-2.9296875
245802,2018-01-15 18:00:00,40.25,271.75,264.88577,-3.0761108
245806,2018-01-15 22:00:00,40.25,271.75,261.13556,-3.2806091
245807,2018-01-15 23:00:00,40.25,271.75,260.1793,-3.2460022
245808,2018-01-16 00:00:00,40.25,271.75,259.45813,-2.6843567
245826,2018-01-16 18:00:00,40.25,271.75,261.23227,-2.6206055
245838,2018-01-17 06:00:00,40.25,271.75,261.28967,-2.577118
245842,2018-01-17 10:00:00,40.25,271.75,256.96375,-3.7597046
245843,2018-01-17 11:00:00,40.25,271.75,256.26398,-3.8251038
245844,2018-01-17 12:00:00,40.25,271.75,256.09824,-3.55188
245845,2018-01-17 13:00:00,40.25,271.75,256.01996,-3.3460388
245923,2018-01-20 19:00:00,40.25,271.75,280.65634,-2.698883
245924,2018-01-20 20:00:00,40.25,271.75,280.342,-3.2573242
245925,2018-01-20 21:00:00,40.25,271.75,280.58295,-2.8865051
245926,2018-01-20 22:00:00,40.25,271.75,280.42337,-2.6173096
246023,2018-01-24 23:00:00,40.25,271.75,270.84854,-2.6650696
246281,2018-02-04 17:00:00,40.25,271.75,269.36136,-3.1386108
246291,2018-02-05 03:00:00,40.25,271.75,261.5183,-2.5125122
246298,2018-02-05 10:00:00,40.25,271.75,255.00853,-4.6595
246299,2018-02-05 11:00:00,40.25,271.75,255.24203,-3.6577148
246300,2018-02-05 12:00:00,40.25,271.75,254.97432,-3.7584076
246301,2018-02-05 13:00:00,40.25,271.75,254.89401,-3.4552917
246302,2018-02-05 14:00:00,40.25,271.75,256.3917,-2.9408264
246306,2018-02-05 18:00:00,40.25,271.75,264.16568,-2.777069
246576,2018-02-17 00:00:00,40.25,271.75,272.029,-2.7036438
246671,2018-02-20 23:00:00,40.25,271.75,288.299,-2.5581055
246672,2018-02-21 00:00:00,40.25,271.75,284.96143,-3.2367554
246673,2018-02-21 01:00:00,40.25,271.75,281.64365,-3.5259705
246674,2018-02-21 02:00:00,40.25,271.75,278.9386,-2.6798706
246774,2018-02-25 06:00:00,40.25,271.75,282.7017,-3.069641
246775,2018-02-25 07:00:00,40.25,271.75,278.99155,-4.4811096
247486,2018-03-26 22:00:00,40.25,271.75,281.4272,-3.2633057
247507,2018-03-27 19:00:00,40.25,271.75,282.34216,-2.6053467
247609,2018-04-01 01:00:00,40.25,271.75,282.17178,-2.5349426
247679,2018-04-03 23:00:00,40.25,271.75,284.3372,-2.6848145
247915,2018-04-13 19:00:00,40.25,271.75,292.74435,-2.983368
247944,2018-04-15 00:00:00,40.25,271.75,288.9779,-3.273285
248037,2018-04-18 21:00:00,40.25,271.75,285.69907,-3.219818
248038,2018-04-18 22:00:00,40.25,271.75,282.93768,-4.2434387
248039,2018-04-18 23:00:00,40.25,271.75,280.04266,-4.2742004
248040,2018-04-19 00:00:00,40.25,271.75,278.42096,-2.6917114
248627,2018-05-13 11:00:00,40.25,271.75,289.66028,-2.8507385
249281,2018-06-09 17:00:00,40.25,271.75,300.36646,-2.8448486
249282,2018-06-09 18:00:00,40.25,271.75,300.1556,-3.1688538
249286,2018-06-09 22:00:00,40.25,271.75,298.90488,-2.5790405
249288,2018-06-10 00:00:00,40.25,271.75,299.19595,-2.5627136
249289,2018-06-10 01:00:00,40.25,271.75,298.52194,-2.9651184
249290,2018-06-10 02:00:00,40.25,271.75,296.82428,-3.8337097
249303,2018-06-10 15:00:00,40.25,271.75,293.2704,-2.593567
249304,2018-06-10 16:00:00,40.25,271.75,294.4616,-3.4750671
249305,2018-06-10 17:00:00,40.25,271.75,296.03314,-3.6724854
249306,2018-06-10 18:00:00,40.25,271.75,297.8227,-3.9699097
249307,2018-06-10 19:00:00,40.25,271.75,298.36694,-3.1040344
249308,2018-06-10 20:00:00,40.25,271.75,298.80487,-3.1056824
249309,2018-06-10 21:00:00,40.25,271.75,299.58704,-2.7201843
249310,2018-06-10 22:00:00,40.25,271.75,298.6499,-3.3785706
249311,2018-06-10 23:00:00,40.25,271.75,295.5177,-6.060486
249312,2018-06-11 00:00:00,40.25,271.75,294.2392,-4.2966614
249313,2018-06-11 01:00:00,40.25,271.75,294.29987,-2.9885864
249314,2018-06-11 02:00:00,40.25,271.75,293.43234,-3.171051
249408,2018-06-15 00:00:00,40.25,271.75,296.76938,-2.8080444
249528,2018-06-20 00:00:00,40.25,271.75,298.53815,-2.9672546
249529,2018-06-20 01:00:00,40.25,271.75,297.88156,-2.7618103
249531,2018-06-20 03:00:00,40.25,271.75,296.29453,-2.667572
249575,2018-06-21 23:00:00,40.25,271.75,295.41766,-2.5692444
249691,2018-06-26 19:00:00,40.25,271.75,298.55743,-2.6728516
249693,2018-06-26 21:00:00,40.25,271.75,296.5847,-3.6677551
249911,2018-07-05 23:00:00,40.25,271.75,298.4916,-2.5643005
249912,2018-07-06 00:00:00,40.25,271.75,298.4813,-2.543335
250081,2018-07-13 01:00:00,40.25,271.75,299.82498,-3.0376282
250105,2018-07-14 01:00:00,40.25,271.75,300.74512,-3.0778198
250127,2018-07-14 23:00:00,40.25,271.75,301.70383,-2.980957
250128,2018-07-15 00:00:00,40.25,271.75,300.79398,-3.495819
250129,2018-07-15 01:00:00,40.25,271.75,299.5326,-3.8623047
250130,2018-07-15 02:00:00,40.25,271.75,299.11792,-2.8168945
250131,2018-07-15 03:00:00,40.25,271.75,298.6068,-2.5762634
250423,2018-07-27 07:00:00,40.25,271.75,290.87717,-2.5369568
250465,2018-07-29 01:00:00,40.25,271.75,295.21252,-2.6660156
250482,2018-07-29 18:00:00,40.25,271.75,292.41373,-2.5238647
250849,2018-08-14 01:00:00,40.25,271.75,297.42447,-2.8143005
251214,2018-08-29 06:00:00,40.25,271.75,297.00348,-3.0330505
251215,2018-08-29 07:00:00,40.25,271.75,296.66794,-2.7876282
251218,2018-08-29 10:00:00,40.25,271.75,293.68787,-2.893036
251222,2018-08-29 14:00:00,40.25,271.75,296.31152,-2.7529907
251223,2018-08-29 15:00:00,40.25,271.75,296.96747,-2.5463867
251224,2018-08-29 16:00:00,40.25,271.75,297.1646,-2.6632385
251225,2018-08-29 17:00:00,40.25,271.75,297.37314,-2.763031
251226,2018-08-29 18:00:00,40.25,271.75,296.6755,-3.2858276
251950,2018-09-28 22:00:00,40.25,271.75,291.4689,-2.9032898
251951,2018-09-28 23:00:00,40.25,271.75,288.33456,-3.2533875
251952,2018-09-29 00:00:00,40.25,271.75,285.95157,-2.562561
252418,2018-10-18 10:00:00,40.25,271.75,271.85342,-2.5455017
252420,2018-10-18 12:00:00,40.25,271.75,272.7525,-2.5507202
252490,2018-10-21 10:00:00,40.25,271.75,268.96027,-3.2297668
252491,2018-10-21 11:00:00,40.25,271.75,268.10004,-3.699829
252492,2018-10-21 12:00:00,40.25,271.75,268.541,-2.5428467
252493,2018-10-21 13:00:00,40.25,271.75,269.7246,-2.487854
252538,2018-10-23 10:00:00,40.25,271.75,276.9964,-3.348755
252539,2018-10-23 11:00:00,40.25,271.75,276.64377,-2.8148804
252562,2018-10-24 10:00:00,40.25,271.75,272.8606,-2.7344055
252563,2018-10-24 11:00:00,40.25,271.75,272.50232,-3.0654602
252678,2018-10-29 06:00:00,40.25,271.75,279.89716,-2.7503357
252696,2018-10-30 00:00:00,40.25,271.75,282.2374,-3.055542
252730,2018-10-31 10:00:00,40.25,271.75,285.4129,-3.2068176
252801,2018-11-03 09:00:00,40.25,271.75,274.19278,-2.5939941
253618,2018-12-07 10:00:00,40.25,271.75,262.094,-3.3319092
253619,2018-12-07 11:00:00,40.25,271.75,261.98795,-3.1409607
253620,2018-12-07 12:00:00,40.25,271.75,262.71606,-2.5282593
253621,2018-12-07 13:00:00,40.25,271.75,262.64822,-2.8607178
253702,2018-12-10 22:00:00,40.25,271.75,271.54526,-2.8840332
253879,2018-12-18 07:00:00,40.25,271.75,269.4937,-2.5825806
254122,2018-12-28 10:00:00,40.25,271.75,281.233,-2.594635
254123,2018-12-28 11:00:00,40.25,271.75,279.72534,-3.0736084
254124,2018-12-28 12:00:00,40.25,271.75,277.38385,-3.1610107
254531,2019-01-14 11:00:00,40.25,271.75,263.25394,-2.736145
254532,2019-01-14 12:00:00,40.25,271.75,262.77582,-2.6223755
254752,2019-01-23 16:00:00,40.25,271.75,273.956,-2.817749
254818,2019-01-26 10:00:00,40.25,271.75,257.76364,-3.3971863
254819,2019-01-26 11:00:00,40.25,271.75,256.67773,-3.1245422
254820,2019-01-26 12:00:00,40.25,271.75,256.21448,-2.556366
254877,2019-01-28 21:00:00,40.25,271.75,269.52,-3.1408386
254878,2019-01-28 22:00:00,40.25,271.75,265.5324,-3.577118
254879,2019-01-28 23:00:00,40.25,271.75,262.71884,-3.3405151
254914,2019-01-30 10:00:00,40.25,271.75,247.37471,-3.0134735
255047,2019-02-04 23:00:00,40.25,271.75,281.08093,-3.9401245
255048,2019-02-05 00:00:00,40.25,271.75,278.40784,-3.434143
255070,2019-02-05 22:00:00,40.25,271.75,275.344,-2.7079773
255115,2019-02-07 19:00:00,40.25,271.75,281.56024,-3.2752686
255116,2019-02-07 20:00:00,40.25,271.75,275.8844,-5.7733154
255117,2019-02-07 21:00:00,40.25,271.75,273.9895,-3.3023071
255262,2019-02-13 22:00:00,40.25,271.75,273.35965,-2.506958
255263,2019-02-13 23:00:00,40.25,271.75,272.88754,-2.9125977
255307,2019-02-15 19:00:00,40.25,271.75,266.7574,-2.7266235
255308,2019-02-15 20:00:00,40.25,271.75,266.6677,-3.135376
255498,2019-02-23 18:00:00,40.25,271.75,279.56848,-2.9126282
255509,2019-02-24 05:00:00,40.25,271.75,283.35217,-2.5448608
255514,2019-02-24 10:00:00,40.25,271.75,274.46786,-4.5148926
255699,2019-03-04 03:00:00,40.25,271.75,261.10513,-2.9535828
255810,2019-03-08 18:00:00,40.25,271.75,276.1635,-2.6306763
255845,2019-03-10 05:00:00,40.25,271.75,279.41217,-2.663391
255888,2019-03-12 00:00:00,40.25,271.75,277.37088,-2.7945862
256099,2019-03-20 19:00:00,40.25,271.75,281.8448,-3.3023987
256100,2019-03-20 20:00:00,40.25,271.75,282.64508,-2.6637268
256101,2019-03-20 21:00:00,40.25,271.75,282.18185,-2.6863403
256329,2019-03-30 09:00:00,40.25,271.75,279.48514,-2.6390991
256635,2019-04-12 03:00:00,40.25,271.75,290.79965,-3.47641
256636,2019-04-12 04:00:00,40.25,271.75,288.60297,-4.1531677
256638,2019-04-12 06:00:00,40.25,271.75,286.44244,-2.9920654
256639,2019-04-12 07:00:00,40.25,271.75,283.31784,-3.3398132
256640,2019-04-12 08:00:00,40.25,271.75,281.80634,-3.6046448
256641,2019-04-12 09:00:00,40.25,271.75,280.96277,-2.8668213
256642,2019-04-12 10:00:00,40.25,271.75,279.8541,-2.9405823
256791,2019-04-18 15:00:00,40.25,271.75,287.4689,-3.0763245
256792,2019-04-18 16:00:00,40.25,271.75,285.381,-3.1156921
257018,2019-04-28 02:00:00,40.25,271.75,281.16022,-3.6781616
257019,2019-04-28 03:00:00,40.25,271.75,276.56247,-4.90271
257159,2019-05-03 23:00:00,40.25,271.75,288.3144,-2.6203308
257160,2019-05-04 00:00:00,40.25,271.75,287.51544,-2.5371704
257161,2019-05-04 01:00:00,40.25,271.75,286.27603,-2.5091248
257255,2019-05-07 23:00:00,40.25,271.75,290.44846,-2.6000366
257302,2019-05-09 22:00:00,40.25,271.75,287.63535,-2.7135925
257329,2019-05-11 01:00:00,40.25,271.75,284.72885,-2.870697
257587,2019-05-21 19:00:00,40.25,271.75,284.69257,-4.1453857
257588,2019-05-21 20:00:00,40.25,271.75,285.9458,-3.018158
258117,2019-06-12 21:00:00,40.25,271.75,291.0576,-2.928955
258187,2019-06-15 19:00:00,40.25,271.75,292.0399,-4.233856
258188,2019-06-15 20:00:00,40.25,271.75,292.3595,-4.377472
258189,2019-06-15 21:00:00,40.25,271.75,293.05365,-3.5655823
258283,2019-06-19 19:00:00,40.25,271.75,296.07013,-2.9664307
258332,2019-06-21 20:00:00,40.25,271.75,294.43292,-2.6426697
258333,2019-06-21 21:00:00,40.25,271.75,294.35153,-2.5236816
258334,2019-06-21 22:00:00,40.25,271.75,292.6408,-3.0412292
258550,2019-06-30 22:00:00,40.25,271.75,296.8372,-6.858246
258551,2019-06-30 23:00:00,40.25,271.75,296.06808,-2.537506
258961,2019-07-18 01:00:00,40.25,271.75,300.15405,-2.5653687
259051,2019-07-21 19:00:00,40.25,271.75,301.8104,-3.1052246
259052,2019-07-21 20:00:00,40.25,271.75,300.40445,-4.3002625
259378,2019-08-04 10:00:00,40.25,271.75,290.63907,-3.1802368
259427,2019-08-06 11:00:00,40.25,271.75,294.4334,-2.57312
259435,2019-08-06 19:00:00,40.25,271.75,297.26663,-4.710327
259436,2019-08-06 20:00:00,40.25,271.75,297.81717,-3.9175415
259489,2019-08-09 01:00:00,40.25,271.75,299.05814,-2.7070618
259537,2019-08-11 01:00:00,40.25,271.75,298.36847,-2.6419983
259554,2019-08-11 18:00:00,40.25,271.75,301.03168,-2.7710266
259555,2019-08-11 19:00:00,40.25,271.75,300.97394,-2.8322754
259556,2019-08-11 20:00:00,40.25,271.75,300.5409,-3.6531677
259557,2019-08-11 21:00:00,40.25,271.75,301.001,-3.2229004
259675,2019-08-16 19:00:00,40.25,271.75,298.20453,-3.0311584
259676,2019-08-16 20:00:00,40.25,271.75,298.4761,-3.1125793
259677,2019-08-16 21:00:00,40.25,271.75,298.9616,-2.9364014
259700,2019-08-17 20:00:00,40.25,271.75,298.8941,-2.7984314
259701,2019-08-17 21:00:00,40.25,271.75,298.8259,-2.9709473
259725,2019-08-18 21:00:00,40.25,271.75,300.2892,-3.5102234
259726,2019-08-18 22:00:00,40.25,271.75,299.98776,-2.7002258
259770,2019-08-20 18:00:00,40.25,271.75,300.23642,-3.3039856
259774,2019-08-20 22:00:00,40.25,271.75,299.39365,-2.7175903
259776,2019-08-21 00:00:00,40.25,271.75,300.00107,-3.0957947
259777,2019-08-21 01:00:00,40.25,271.75,298.00812,-4.4028625
259778,2019-08-21 02:00:00,40.25,271.75,295.86786,-4.976715
259779,2019-08-21 03:00:00,40.25,271.75,294.72412,-4.093048
259780,2019-08-21 04:00:00,40.25,271.75,294.51755,-3.7705383
259781,2019-08-21 05:00:00,40.25,271.75,294.46017,-3.3309937
259782,2019-08-21 06:00:00,40.25,271.75,293.91315,-3.367859
259797,2019-08-21 21:00:00,40.25,271.75,300.7623,-2.4951782
259800,2019-08-22 00:00:00,40.25,271.75,300.29977,-2.710144
260110,2019-09-03 22:00:00,40.25,271.75,297.87576,-2.6461487
260119,2019-09-04 07:00:00,40.25,271.75,293.81308,-3.09552
260146,2019-09-05 10:00:00,40.25,271.75,286.6048,-2.6152954
260194,2019-09-07 10:00:00,40.25,271.75,286.83127,-2.9432373
260362,2019-09-14 10:00:00,40.25,271.75,285.8709,-2.9448547
260392,2019-09-15 16:00:00,40.25,271.75,295.68494,-2.7450562
260393,2019-09-15 17:00:00,40.25,271.75,297.25714,-3.6098633
260394,2019-09-15 18:00:00,40.25,271.75,298.9868,-3.597046
260496,2019-09-20 00:00:00,40.25,271.75,298.5354,-3.0533752
260592,2019-09-24 00:00:00,40.25,271.75,291.84204,-3.3019104
260595,2019-09-24 03:00:00,40.25,271.75,287.20642,-2.4876404
260603,2019-09-24 11:00:00,40.25,271.75,285.22992,-2.4949036
260650,2019-09-26 10:00:00,40.25,271.75,287.36612,-2.7937622
260664,2019-09-27 00:00:00,40.25,271.75,290.87875,-3.5981445
260698,2019-09-28 10:00:00,40.25,271.75,291.78516,-2.7705078
260707,2019-09-28 19:00:00,40.25,271.75,297.61676,-2.8575134
260708,2019-09-28 20:00:00,40.25,271.75,296.8527,-3.7121887
260709,2019-09-28 21:00:00,40.25,271.75,296.06464,-4.347534
260736,2019-09-30 00:00:00,40.25,271.75,296.2894,-3.2783203
260818,2019-10-03 10:00:00,40.25,271.75,295.41217,-2.6228943
260878,2019-10-05 22:00:00,40.25,271.75,290.91962,-2.816864
260914,2019-10-07 10:00:00,40.25,271.75,281.9055,-3.321045
260915,2019-10-07 11:00:00,40.25,271.75,281.50162,-2.5809631
260931,2019-10-08 03:00:00,40.25,271.75,282.64725,-2.9206848
260938,2019-10-08 10:00:00,40.25,271.75,279.05038,-2.6168213
260962,2019-10-09 10:00:00,40.25,271.75,280.2907,-3.0751953
260963,2019-10-09 11:00:00,40.25,271.75,280.25595,-2.843933
261015,2019-10-11 15:00:00,40.25,271.75,287.3474,-4.768921
261016,2019-10-11 16:00:00,40.25,271.75,282.65607,-4.787323
261031,2019-10-12 07:00:00,40.25,271.75,276.1175,-2.5230713
261054,2019-10-13 06:00:00,40.25,271.75,279.93265,-2.82193
261055,2019-10-13 07:00:00,40.25,271.75,279.66168,-2.8299866
261082,2019-10-14 10:00:00,40.25,271.75,274.45053,-2.824768
261097,2019-10-15 01:00:00,40.25,271.75,283.50763,-2.670044
261098,2019-10-15 02:00:00,40.25,271.75,280.67935,-3.4490662
261168,2019-10-18 00:00:00,40.25,271.75,281.1361,-2.6335144
